URL,Title,Brand,Price,Num of Ratings,Scores,Reviews,product_id,Answered Qs
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=2&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=2&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","itel S23 8GB Ram 128GB Rom 6.6"" Display 5000mAh Battery and 50MP Camera PTA Approved with One year brand Warranty, None",itel,28799,45,4.4,"#11.11 Genuine seller, he sent exact same item as shown. Phone was seal packed and brand new. Loved the phone. Such a great buy in so affordable price🥺❤️ totally loved it.... highly recommended😍 Thank u daraz Thank u seller .... 5 stars from my side🌟🌟🌟🌟🌟\n,  very nice set seller is very cooperative special thanks color is same as asked\n,  nyccc mobile delivery time very short jasa mobile dhka tha wasa he haa\n,  #11.11\n,  very good mobile phone on this price.pin pack phone hai .thanks daraz and seller .sellar is honestly with me\n,  Non Active Mobile he Bheja h, warna daraz pe already active aur use mobile bhej date hen seller. thanks seller\n,  I am happy to receive my parcel as well as my favorite cell phone itel S23.\n, "" had a great experience with buying online. was a little worried to make this big of a purchase but didnt had any issues so far. the device itself is very good specially in this budget. thank you seller\n"",  very nice set seller is very cooperative special thanks color is same as asked\n",baab00fc-5972-47dc-ac16-6ec90a2246b3,45
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=2&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=2&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Tecno CAMON 20 8GB RAM-256GB ROM 5000MAH BATTERY PTA APPROVED OFFICIAL BRAND WARRANTY, None",Tecno,46698,1,5,"None, None",1079f1c6-ddd7-412c-a761-907eb086bcb3,1
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=2&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=2&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Redmi A2+ (3GB-64GB) PTA Approved With Official 1 Year Warranty, None",Xiaomi,19999,25,4.6,"Bht achi chez he build quality low h baqi is price men new set aur nh mil rahay he ye sahi he le saktay he same wohi cheez mili he\n,  Excellent Price and Good Mobile in this price range..\n,  same picture mein Jo tha wesa hi hai thank you for daraz😊 Bht Bht Bht acha hai\n, "" good product but didnt get warranty card\n"",  firat time purchasing phone from daraz. phone was good. delivery time was late but overall good experienece.\n,  Good phone and completely satisfied with the store. 5 stars without a second thought!\n,  nice product and on good discount Happy to buy from daraz.\n,  good job daraz and seller love daraz 😍😍😍\n,  parcel delivered late but original product\n",9e455869-1b5a-4d50-8083-45f9030c101d,29
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=2&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=2&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Samsung Galaxy A04s 4GB - 128GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY, None",Samsung,39999,19,4.6,"i loved the phone, its orignal n sealed brand new phone. Thank you seller.\n,  #11.11 excellent quality\n,  mujhe mbl receive howa hai good 👍 in time and same Samsung product Jo market mn 40000 mn mil rhi this wahine daraz pe 32500 mn Melissa hai\n,  Perfect thanks\n,  good set box pack new with charger .\n,  Thanks to Glow Tech Original Product delivered\n,  Good\n,  mujhe mbl receive howa hai good 👍 in time and same Samsung product Jo market mn 40000 mn mil rhi this wahine daraz pe 32500 mn Melissa hai\n,  Pk dex courier service is very poor and slow\n",4dc6a37a-31a3-49ac-93ac-afa8ae6e9a41,29
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=2&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,Infinix Smart 7 - 64GB ROM - 4GB RAM - PTA APPROVED OFFICIAL WARRANTY,Infinix,25300,10,4.5,"Genuine product thanks seller and daraz\n,  all ok pta approved sealed pack\n,  \n,  excellent delivery service\n,  Jo colour order Ki Tha wo Ni Mila ..... or product packaging BHI achi Ni thi . green colour mangwaya tha .... but white delivered Howa .\n,  good service... highly recommended\n,  \n,  \n,  \n",24120225-3c9a-4d1e-a5cd-aea66dc10d60,0
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=2&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=2&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Redmi A2 Plus , 3GB RAM 64GB ROM , 8MP Main Camera , Fingerprint , 5000mAh Fast Charging, None",Redmi,20999,33,4.5,"Best mobile in this price I recommend others to buy this specially from this seller Seller is very good responsive #ReviewWorldCup\n,  ماشا ﷲ اوریجنل پیکنگ اور فاسٹ ڈلیوری قابل اعتماد سیلر شکریہ\n,  Boht acha tajurba,raha, very kind perdon seller,,her bat ka boht achy sy reply kia,,mjhy ordrr jaldi chahye tha within 2 days mien order milgya,,box pack packing,,delivery bhi fast hui, ,Allah is seller k karobar mien taraqi dy\n,  very nice seller very coprative and very good product and service\n,  ایک بار پھر شکریہ اس اسٹور والے کے ساتھ میرا دوسرا تجربہ کامیابی سے مکمل ہوا۔\n,  Best seller very cooperative Mobile overall acha ha ,, sb perfect ha.... Pr sb se Acha seller ka ikhlaq ha jis trhan deal krty hain very nice... Will shop again InshaAllah\n, "" really honest seller.. fast delivery service.. same as shown Jo dekha waise hi Aya box packed😍 I dont have pic now but Ill show pics very soon.. thank you so much seller and daraz😇 100% recommended 🤩🤩\n"",  behtreen service daba pack set behtreen packing mein mily delivery bhe tym.sy pehly 3 din mein ho gae seller jaldi response karta hay highly recommended\n,  Great Seller. fast delivery and quick response chat service. 10 out of 10 for the seller.\n",f8d3b4ee-f3a0-4c30-b2e3-ce6d9787b549,33
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Samsung Galaxy A04 4GB - 64GB OFFICIAL PTA APPROVED OFFICIAL WARRANTY, None",Samsung,29999,35,4.6,"Mashallah 11.11 Sale Received safe packed PTA approved Dilivered in time response excellent Great Quality Satisfied original item received thanks seller and Daraz 👍👍😁😊\n,  Quality is good. Original product. Non activated\n,  # 11.11 brand new. pin packed. good quality. got in 20000/- only. made in Pakistan. Seller Recommended.\n,  Good Product delivered with seal pack Thanks Daraz\n,  good product. well packed.\n,  👍\n,  #11.11\n,  original mobile with all sealed, pta approved recommended 👍\n, "" bohat acha Hy original 💯 ok set no active seller bahi boaht aala phone 📱 acha Hy Jo btya wo diya Im Soo happ\n""",64d79d61-4b71-47a5-88af-30be212c20e2,25
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Redmi 12C || 4GB Ram 128GB Rom || 6.71 Inches IPS Display || 5000 mAh - Battery charging 10W wired, None",Redmi,28999,32,4.8,""" well packed, buht hi acha original mobile,, very fast delivery within just 2 days. good seller, Im very happy and satisfied, thanks\n"",  mobile is 100% genuine....😍 sealed pack.... seller is so much co operative... 🥰 price is very low than other sellers or market....👍 recommended to all....👍👍 thanks 💚\n,  very very good working.. thanks seller very responsible person. very one close Ur eye and buy it.. 💖 seal pack\n,  25 rupay ziada Lia but product acha aur original tha\n,  very very good working.. thanks seller very responsible person. very one close Ur eye and buy it.. 💖 seal pack\n,  100% satisfied.\n,  great deal...pta approved and plenty of ram 128gb.5000mah battery..hold warranty...so far good impression...hope to use it long time\n,  good, after oneday received\n,  ontime delivery, well packed and very satisfied with the product .... seller recomended\n",5779fa0e-6af8-4cea-bda3-57d66502bbaa,26
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Itel S23 - 6.6"" Inch Display - 8GB + 8GB RAM - 128GB / 256GB ROM, None",Itel,27999,32,4.5,"Excellent product, genuine and original product, PTA approved. No Patched mobile. Seller sounds a very professional and committed in such deals. strongly recommended and feel free to buy this product. Thank you Daraz and Grateful to you Dear Seller...\n,  #11.11 received as per specs mentioned. highly recommended.\n,  Box was sealed and came with all accessories. The seller is recommended for geniune product.\n,  excellent device delivered before time 100% seller recommended.\n,  very beautiful thanks shop tech love you set was pin pack\n,  I am regular customer of daraz and always have a v.good Experience with daraz. Itel s23 is Excellent same as show in picture Thank you daraz\n,  Good Packing and delivery on time...Great Work\n,  recieved on time\n,  Awesome device.Thanks daraz and seller for on time delivery.\n",9a0e3410-e4f6-47a8-be99-608922fa7615,54
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,"Samsung A54 - 8GB/256GB - Android 13 - 5000 mAh Battery - 6.4"" Display",Samsung,128999,21,4.6,"Recommended seller 💯 fast shipping, pin packed.This phone has been warranty active 6 weeks ago on manufacture date by Samsung. Phone is original and has not been repacked. The warranty is 24 months and will expire september 2025.So hurry up before your favorite color is sold out.\n, "" In description section it says: Whats in the box = 1 Phone , 1 Charger. But there is no Charger in the box. I know Samsung latest phone dont have chargers anymore, But then, why did your write it Like that. Moreover, the description/Specification Style of this phone in the daraz store was the worst thing I have ever seen. Kindly hire someone good. Other then of that, Original Seller(Samsung Flagship Store) is Selling Original/Sealed mobile phones. Good Delivery Service. So overall 3 Star\n"",  #RWC2. Genuine product with quick delivery.\n,  #RWC2. Genuine product with quick delivery.\n,  In-time delivery and exact product. Fully satisfied with Daraz and their 11.11 sale.\n,  Recommended sellar. Original product PTA approved. Deliver time to Lahore 3 days.\n,  Fast delivery. they sent what they showed.\n,  awesome phone,timely delivery\n,  awesome....\n",45aca080-f71d-4dae-ad78-4e2c53c39a01,0
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,"Infinix Note 30 RAM 8GB+8GB & 256GB Storage 6.78"" FHD 5000mAh Mega Battery Pta Approved Official Warranty",Infinix,48499,34,4.5,""" Everyone knows how is the phone so I wont say anything about the device but rather I would like to express my disappointment with the delay in delivery from the seller. Further the device cost you thousands & you can see the quantity of bubble wrap they did on the box what if it could have had been damaged? It must be packed properly & securely\n"",  yeh repack hain mainay packing nahi open ki or mainay black color bola tha sunset gold aya hain JB Kay seller say bat bhi hogai thi AJ Saturday received hoa or Saturday ko hi mainay return kardia hain or is main seller ki chat bhi shamil hain picture main\n,  best mobile ever, thanks Daraz and thanks seller recimmended this seller ❤️\n,  amazing experience good mobile in good price\n,  Bht pyara phone he budget me recommended seller..., excellent 👌\n,  product is exceeleny, delivery services are very poor. i wiuld rater it minus, the privider bettet change delivery services otger than TCS\n,  great but battery timming is not good\n,  excellent delivery system and good quality product , draz is a trustwarthy ,professional ,excellent and valued supplier\n,  Amazingly fast delivery. Original packing and received the item as ordered. Thanks Daraz\n",fead3f25-23bd-4337-9707-12b338f75eae,0
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,"Xiaomi 13T 12GB RAM-256GB ROM Flat display - FHD+ 6.67"" AMOLED PTA APPROVED OFFICIAL BRAND WARRANTY",Redmi,165999,0,,None,de132748-0c96-4a90-a765-f146d0404132,0
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Redmi Note 12 || 8GB Ram 128GB Rom || 6.67 Inches AMOLED Display || 5000 mAh - Fast charging 33W wired ||, None",Redmi,51399,23,4.7,"Deliver on time good product 👍\n,  Product quality is good as per the expectations, its value for money. But price is comparatively bit high as per the market.\n,  original product delivered .... reliable seller ....... timely delivered ....!\n,  original product delivered .... reliable seller ....... timely delivered ....!\n,  Thanx 4 sending blue clr market mai bht short ha aur black mai mil raha tha\n,  Deliver on time good product 👍\n,  Good 👍👍👍👍👍 cell 📱📱📱📱 phone, honest seller, 💯💯💯💯💯 thanks Daraz and Seller\n,  trusted seller original and perfect mobile recieved\n,  absolutely satisfied with the seller delivery was exceptionally quick, Product arrived in perfect condition and is same as advertised. 100% would highly recommend this seller.\n",be5ff74e-a3ae-4763-b9e4-61e4d882ca26,25
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Xiaomi 13T Pro - 6.67"" Inch AMOLED Display - 12GB RAM - 512GB ROM, None",Xiaomi,238499,1,,"None, None",cfc907da-884e-41bc-bcce-e7db50923e62,1
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Redmi Note 12 8GB Ram 128GB Rom, Display Size 6.67 Inches, Battery Capacity 5000 mAh , Fast charging 33W, None",Redmi,49999,10,4.7,"It was just awesome thanks daraz thank you so much Seller Same colour and outstanding service quick delivery...\n,  Grey order kya thw or blue receive hua, Bx yehi waja h jw daraz pr trust ni hota\n,  Excellent experience. Received next day. Thank you so much daraz team.\n,  Colour blue select Kia tha msg bhe kia tha per black bhja baki mobile new hai orignal\n,  beaten service our zabardast prudect..\n,  flash delivery and original product\n,  \n,  \n,  \n",a750b201-c446-4fb2-981d-e7d645dc4ae1,27
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Redmi Note 12 8GB Ram 128GB Rom, Display Size 6.67 Inches, Battery Capacity 5000 mAh , Fast charging 33W, None",Redmi,49999,3,5,"Jo order kia tha wohi mila hai.Seller bhi acha hai.Thanks seller and Daraz.\n,  Jo order kia tha wohi mila hai.Seller bhi acha hai.Thanks seller and Daraz.\n,  Jo order kia tha wohi mila hai.Seller bhi acha hai.Thanks seller and Daraz.\n",c5ef952e-98a6-43c9-ac79-7a34a4885fb5,8
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,"Sparx Neo 7 Ultra 128GB ROM | 8GB RAM Battery: 5000mAh Display: 6.52"" PTA APPROVED OFFICIAL BRAND WARRANTY",Sparx,32599,13,4.2,""" Received in good condition but there are alarming things: 1. Warranty was already started 20 days ago 2. Charging is pathetic, it stops charging after 5-10% then you need to replug the charger 3. seller doesnt reply 😒 #11.11\n"", "" well it seems like its an repack mobile phone, after checking warranty on website its warranty was started before my order, secondly its box packing was also doubtful maybe because it was open before to activate its warranty. i received after 8 days. shouldnt be delayed this much secondly seller reply always come after a day or never reply 😔 . disappointed but company really made a good phone 📱 good in use.\n"",  Good 👍👍👍 very nice 🙂🙂\n,  Delivered in only 2 days. Good phone\n,  Awesome Product, nicely packed, Timely Received.\n, "" Received in good condition but there are alarming things: 1. Warranty was already started 20 days ago 2. Charging is pathetic, it stops charging after 5-10% then you need to replug the charger 3. seller doesnt reply 😒 #11.11\n"",  sir camera kas km nhi kr rah camera Ka results nhi hai\n,  \n,  \n",4e678f43-0c37-4c2d-8adf-f80cf03cfdeb,0
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Xiaomi 13T - 6.67"" Inch Display - 12GB RAM - 256GB ROM, None",Xiaomi,169899,1,5,""" Overall satisfied with the product and timely delivery. However there is one grievance with the buyer i.e. I was communicated that blue color is out of stock therefore I went for black. However, blue was still shown available on the product page. Wont deduct any points for that though overall experience was good!\n"", "" Overall satisfied with the product and timely delivery. However there is one grievance with the buyer i.e. I was communicated that blue color is out of stock therefore I went for black. However, blue was still shown available on the product page. Wont deduct any points for that though overall experience was good!\n"", "" Overall satisfied with the product and timely delivery. However there is one grievance with the buyer i.e. I was communicated that blue color is out of stock therefore I went for black. However, blue was still shown available on the product page. Wont deduct any points for that though overall experience was good!\n""",de9feff9-1382-46b2-a2fc-3eca88b564b6,1
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Itel A60s || 4GB + 128GB || 6.6 inches IPS Display || Battery Li-Po 5000 mAh, None",Itel,22999,40,4.8,"honest seller fast shipping phone is very good camera results also nice all over good phone and I ordered again\n,  Got the parcel in 2 days. Seller was way too helpful. Product is genuine, PTA approved. 12 months warranty from Advance Telecom. A nice handful and cost effective mobile phone. Highly recommend.\n,  Seller is very Good person.It delivered in just 22hours and Phone is very good 👍 Same as shown and Very Affordable phone .Very Recommended\n,  jazakallah honest seller and deliver in just 2 days authentic product product to apni jagah itni qeemat men bhot acha hai lekin asal men Jo muje free men mili woh seller ka Sacha aur jaldi response hai jis ki bhot ahmiyat hai Allah aap k karobar men taraqqi ata farmaey thank you so much\n,  very nice mobile very good quality ♥️♥️♥️♥️♥️♥️\n,  Very fast delivery, seller is very responsive and honest. Original product received in original packing with 1 year E warranty. Phone is also superb as per expectations.\n,  nice mobile phone .thanks daraz\n, "" Mashallah the phone is more beautiful than the picture and the seller is very cooperative even though I ordered a wrong but they changed its color to my liking when I text them jazakallah\n"",  outclass mobile and seller is very honest as per product\n",3c0c3303-afe5-4736-b6b3-6f5f07f816fc,49
https://www.daraz.pk/products/13t-12gb-256gb-50mp-5000mah-i433939264-s2081872040.html?spm=a2a0e.searchlist.sku.2.2195256fXUVo03&search=1,"Xiaomi 13T , 12GB RAM 256GB ROM , 50MP Main Camera , Fingerprint , 5000mAh Battery, None",Redmi,179999,2,5,"zabardast 👍🏻\n,  zabardast 👍🏻\n,  zabardast 👍🏻\n",369f3322-7ada-4f60-8eb9-812bf44d0e29,12
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Sparx Neo X || 4GB RAM 64GB ROM || 50MP +2MP Camera || 5000mAh Battery || PTA Approved || 1 Year Brand Warranty, None",Sparx,24999,16,4.6,"Deliver in 3 days No warrenty card No handfrees in box Only charger and low quality backcover in box Light weight Pakistan make set sparx Not Techno Spark Neo X But har cheez kam kar rahi hai design Acha hai Color Jo mangwaya wohi aya\n,  Bht acha mobile he .Thank you.EXCELLENT Service.Delivered on time.\n,  so reasonable so beautiful just like a woo ❤️😊😂 thanks daraz and thnks seller 👍\n, "" very nice mobile i love it its worth it in this price\n"",  Deliver in 3 days No warrenty card No handfrees in box Only charger and low quality backcover in box Light weight Pakistan make set sparx Not Techno Spark Neo X But har cheez kam kar rahi hai design Acha hai Color Jo mangwaya wohi aya\n,  good moblie thanks daraz but color is changed plz send same the which we order.JazakAllah\n,  Nice I like ♥️\n,  very beautiful cell phone i relly happy\n, "" its amazing mobile phone\n""",3a2c3a76-cd5f-45c1-a25d-0c73d7f75a90,68
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Redmi 12 - 6.79"" Inch Display - 8GB RAM - 128GB ROM, None",Redmi,43950,10,4.7,"Thanks Daraz and seller, excellent service same as shown in picture and producg receive in 3 days\n,  buht pyari device h original PTA approved h thanks daraz and seller. ❤️❤️\n,  original product hy A1 quality ky sath...munsab price ma... thanks\n,  100 % okay.\n,  product is perfect\n,  The product quality is good, however the delivery service is so poor that I received my fone even after the designated delivery time with multiple complaints.\n,  \n,  \n,  \n",3e1765b1-02a9-4452-aca9-85a1eae6f70c,8
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Tecno Camon 20 - 8GB RAM 256GB ROM - 6.67"" AMOLED Display - Finger On Screen - 5000mAh Battery - 33W Fast Charge - 32MP Selfie Camera - 64 MP + 2MP + AI Cam + Quad Flash - PTA Approved, None",Tecno,49499,1,1,"Delived time good .But I purchase light blue . received only blue\n,  Delived time good .But I purchase light blue . received only blue\n,  Delived time good .But I purchase light blue . received only blue\n",116054fc-86bc-4c5f-839f-8e77fc178208,6
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,"Infinix Note 30 RAM 8 GB ROM 256 GB Front Camera 16 MP Back Camera 64 MP + 2 MP + AI Cam Battery Type Li-Po 5000 mAh, non-removable",Infinix,47980,22,4.8,"I received my product before Delievery date Thr phone was box packed I recommend this seller for Phone Buying I am truly satisfied with the seller\n,  excellent service, very cooperative seller, very fast delivery\n, "" Alhamdolillah, got my package delivered super fast within 12hrs 50 mins to be exact, even before the initial expected arrival date. Seller was super cooperative, humble and replied instantly in chat. The parcel itself was packed firmly, carefully and securely. The phone was PTA approved. The official warranty started on the date of purchase. Im more than satisfied with my experience. Highly recommended! Thank you very much Daraz and Seller! Jazakallah!\n"",  Alhamdullilah ❤️ Original Product 👌 Recommended 👍🏻\n,  It’s my first order from daraz.original device bheji hai seller ny main ny sy baat kar ky delivery fast karwai thi on time mujhy mobile mil gya I’ll recommend this seller\n,  bth acha thanks daraz jasa mangwaya whe byja h r 1 din my he delivery h gya bundle of thanks\n,  beautiful and orignal products seller is so good 💯💯💯💯💯💯😊😊😊😊\n,  Satisfied Original product with All the Asscessories sealed packed Happy to buy mobile from this seller Recommended\n,  Receive in Perfect condition\n",40d4810f-81c0-4077-9ad5-55951652b761,0
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Tecno Camon 20 , 8GB RAM 256GB ROM , 64MP Main Camera , Fingerprint , 5000mAh Fast Charging, None",Tecno,48999,10,4.9,"mobile bilkol original hae or bhot achi packing Kar k vendor nae Bheja or Kafi fast delivery thi 2 days Mae mare pass pohanch gaya thanks to daraz team and vendor and Lapboard company.\n,  Seller is very cooperative. Had a very good experience buying this cellphone. Original product and professionalism from seller is more than good.\n,  everything is fine\n,  Fast delivery phone is up to my expectations. seller is very honest and respond timely\n,  Quick service excellent.\n,  satisfied\n,  \n,  \n,  \n",2a9f9b76-e0da-42a1-8154-87fe74618523,38
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Xiaomi Redmi 12 || 8GB + 128GB || 6.79"" IPS Display || 5000 mah Battery, None",Xiaomi,43999,1,5,"Amazing phone in that price, highly recommend\n,  Amazing phone in that price, highly recommend\n,  Amazing phone in that price, highly recommend\n",f6361d1d-21a9-483b-94f1-9241913b7699,49
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=3&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","Oppo A57 - 5.2"" HD Display - 4GB RAM - 64GB ROM - Dual Sim - PTA Approved - Phone And Box Only (Charger, Accessories Not Included - Mix Color), None",Oppo,13999,5,3,"None, None",4d36f49a-a0fe-493e-97dd-cce8903e6b51,45
,,,0,0,,,ab6486bb-b040-46db-9d84-14ef6331c727,0
,,,0,0,,,b3429ace-01ac-493f-956b-a5b014348a08,0
,,,0,0,,,46540d2c-8ed8-4e01-b26d-f6edbb47496d,0
,,,0,0,,,45cdb0a3-7f00-4271-a1d7-ff1f4895f192,0
,,,0,0,,,66097c93-8210-4f06-ac50-561f0f1e0950,0
,,,0,0,,,7966e84a-b796-4371-a052-314962c6d550,0
,,,0,0,,,b6609a38-4710-4239-9b27-de0676f7364b,0
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=10&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,Tecno Spark 10 Pro RAM 8 GB ROM 128 GB front Camera 32 MP Back Camera 50 MP Battery Type5000 mAh,Tecno,37890,0,,None,7141ab33-5ff0-4186-8c62-2661436d45a4,0
"https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=10&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4, https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=10&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4","SPARX NEO 7 MOBILE 3GB RAM 64GB ROM , TRIPLE CAMERA , 5000 mAh BATTERY , ONE YEAR BRAND WARRANTY , PTA APPROVED, None",SPARX,19999,14,4.7,"Very fast delivery, Same as mentioned and Satisfied 100% Alhamdullah , Jo kaha wahi send kiya best seller hai Such mein\n,  Asslam O Alaikum bohat hi acha mobile ha mana hafta use ha bohat acha chal raha ha thank you daraz 💖💖❤❤\n,  wrong items delivered 😡😡😡😡😡 or mara pasy b return nhi howa\n,  thnx seller and daraz\n,  bhot bhot acha mobile h .. btri timing v achi h bhtt.. is price me ye bhot e acha h ... highly recommend\n,  Very good product. I am really satisfied from this product. I got this in a margan of one day. Delivery was very quick\n,  The delivery was super fast. I received it within 2 days. The mobile is working oerfectly without any issues. Thanks seller & Daraz.\n,  Great Product delivery was on time and safe I am happy with my purchase\n,  very good nice mashallah\n",738642a4-45ae-4b70-b2c7-48b17c2050ef,44
https://www.daraz.pk/catalog/?_keyori=ss&from=input&page=10&q=mobile%20phone&spm=a2a0e.home.search.go.35e34076eMvOJ4,"Samsung A04s , 4GB RAM 128GB ROM , 50MP Main Camera , Finger Sensor , 5000mAh Fast Charging",Samsung,41699,0,,None,d5c41500-037b-407d-852c-eea300d37315,0
